"1 _ 1",,,
"Time","Force","Stroke","Ext.1"
"0,68","98,29649","0,6743333","0,25"
"0,69","99,74384","0,6843667","0,254"
"0,7","101,1934","0,6943","0,261"
"0,71","102,6417","0,7042","0,256"
"0,72","104,0875","0,7141667","0,262"
"0,73","105,5314","0,7241667","0,27"
"0,74","106,9689","0,7342333","0,274"
"0,75","108,3933","0,7443","0,275"
"0,76","109,8024","0,7543333","0,279"
"0,77","111,2026","0,7643667","0,286"
"0,78","112,6008","0,7743334","0,293"
"0,79","113,9981","0,7842667","0,297"
"0,8","115,3943","0,7941667","0,298"
"0,81","116,7911","0,8041667","0,304"
"0,82","118,19","0,8142","0,312"
"0,83","119,5884","0,8242667","0,31"
"0,84","120,9895","0,8343","0,314"
"0,85","122,3947","0,8443","0,323"
"0,86","123,7971","0,8543667","0,329"
"0,87","125,1861","0,8643333","0,326"
"0,88","126,5585","0,8742334","0,332"
"0,89","127,9157","0,8841667","0,336"
"0,9","129,2604","0,8941333","0,344"
"0,91","130,5933","0,9042","0,345"
"0,92","131,92","0,9142667","0,346"
"0,93","133,2486","0,9243","0,354"
"0,94","134,5871","0,9343667","0,358"
"0,95","135,9379","0,9443","0,354"
"0,96","137,2981","0,9542333","0,361"
"0,97","138,6603","0,9642","0,366"
"0,98","140,0156","0,9741667","0,373"
"0,99","141,3544","0,9842","0,372"
"1","142,6721","0,9943","0,375"
"1,01","143,9765","1,004333","0,384"
"1,02","145,2824","1,0143","0,386"
"1,03","146,5988","1,024333","0,385"
"1,04","147,9233","1,034267","0,392"
"1,05","149,2494","1,044233","0,395"
"1,06","150,5709","1,054133","0,404"
"1,07","151,8815","1,0642","0,401"
"1,08","153,1814","1,074267","0,405"
"1,09","154,4766","1,0843","0,414"
"1,1","155,7717","1,0943","0,421"
"1,11","157,0606","1,104367","0,416"
"1,12","158,3333","1,114333","0,424"
"1,13","159,5837","1,124233","0,43"
"1,14","160,8151","1,1342","0,429"
"1,15","162,0342","1,1442","0,436"
"1,16","163,2477","1,1542","0,445"
"1,17","164,4624","1,164267","0,446"
"1,18","165,6842","1,174267","0,447"
"1,19","166,9173","1,1843","0,453"
"1,2","168,1609","1,194267","0,461"
"1,21","169,4121","1,204233","0,462"
"1,22","170,6669","1,2142","0,465"
"1,23","171,9219","1,224167","0,47"
"1,24","173,1733","1,234167","0,476"
"1,25","174,413","1,2443","0,479"
"1,26","175,6372","1,254333","0,478"
"1,27","176,8503","1,264333","0,485"
"1,28","178,0591","1,274333","0,495"
"1,29","179,2658","1,2843","0,49"
"1,3","180,4694","1,294233","0,495"
"1,31","181,6681","1,304167","0,5"
"1,32","182,8591","1,314167","0,506"
"1,33","184,0377","1,324267","0,508"
"1,34","185,2032","1,3343","0,511"
"1,35","186,3647","1,344333","0,517"
"1,36","187,5299","1,354333","0,525"
"1,37","188,6977","1,364333","0,518"
"1,38","189,8626","1,374233","0,525"
"1,39","191,02","1,3842","0,5330001"
"1,4","192,1671","1,394167","0,539"
"1,41","193,3052","1,404233","0,538"
"1,42","194,4381","1,414267","0,545"
"1,43","195,5717","1,4243","0,548"
"1,44","196,7111","1,434367","0,554"
"1,45","197,8599","1,4443","0,553"
"1,46","199,0169","1,454267","0,56"
"1,47","200,1718","1,464233","0,566"
"1,48","201,3122","1,4742","0,571"
"1,49","202,4307","1,484233","0,569"
"1,5","203,527","1,494267","0,577"
"1,51","204,606","1,5043","0,585"
"1,52","205,6785","1,5143","0,583"
"1,53","206,7517","1,5243","0,587"
"1,54","207,8274","1,534267","0,595"
"1,55","208,9044","1,5442","0,598"
"1,56","209,98","1,554133","0,598"
"1,57","211,0508","1,564167","0,599"
"1,58","212,1172","1,574267","0,6070001"
"1,59","213,1855","1,5843","0,609"
"1,6","214,2576","1,5943","0,609"
"1,61","215,327","1,604333","0,618"
"1,62","216,3887","1,6143","0,619"
"1,63","217,4422","1,624233","0,619"
"1,64","218,4879","1,6342","0,623"
"1,65","219,5269","1,644167","0,629"
"1,66","220,564","1,6542","0,629"
"1,67","221,6047","1,664267","0,629"
"1,68","222,6478","1,6743","0,637"
"1,69","223,6905","1,684367","0,6390001"
"1,7","224,7326","1,694267","0,638"
"1,71","225,7749","1,704233","0,646"
"1,72","226,8143","1,7142","0,654"
"1,73","227,8431","1,7242","0,65"
"1,74","228,8523","1,7342","0,6580001"
"1,75","229,8381","1,7443","0,664"
"1,76","230,806","1,7543","0,664"
"1,77","231,7667","1,764333","0,669"
"1,78","232,7258","1,7743","0,678"
"1,79","233,6858","1,784267","0,683"
"1,8","234,6487","1,7942","0,682"
"1,81","235,6124","1,804167","0,689"
"1,82","236,5724","1,8142","0,698"
"1,83","237,5299","1,824267","0,696"
"1,84","238,4914","1,834267","0,7"
"1,85","239,4608","1,8443","0,7090001"
"1,86","240,4345","1,854333","0,712"
"1,87","241,4064","1,8643","0,71"
"1,88","242,3733","1,874233","0,717"
"1,89","243,3354","1,8842","0,724"
"1,9","244,2897","1,894167","0,729"
"1,91","245,2305","1,9042","0,729"
"1,92","246,1573","1,914267","0,733"
"1,93","247,0792","1,9243","0,74"
"1,94","248,0035","1,934367","0,7460001"
"1,95","248,9308","1,9443","0,7460001"
"1,96","249,8593","1,9542","0,752"
"1,97","250,7869","1,964233","0,7590001"
"1,98","251,7074","1,9742","0,762"
"1,99","252,6151","1,984233","0,7600001"
"2","253,5105","1,9943","0,7690001"
"2,01","254,3996","2,004333","0,7730001"
"2,02","255,287","2,014333","0,777"
"2,03","256,1774","2,024267","0,7780001"
"2,04","257,0748","2,034267","0,781"
"2,05","257,9762","2,0442","0,79"
"2,06","258,8768","2,054167","0,795"
"2,07","259,7745","2,0642","0,793"
"2,08","260,67","2,0743","0,8"
"2,09","261,5628","2,0843","0,808"
"2,1","262,4553","2,0943","0,809"
"2,11","263,3445","2,104367","0,811"
"2,12","264,2217","2,1143","0,818"
"2,13","265,0827","2,1242","0,8240001"
"2,14","265,9295","2,1342","0,8290001"
"2,15","266,7642","2,144167","0,8290001"
"2,16","267,5878","2,154233","0,832"
"2,17","268,4061","2,164267","0,84"
"2,18","269,2264","2,174267","0,844"
"2,19","270,0513","2,184333","0,846"
"2,2","270,8809","2,194267","0,853"
"2,21","271,7158","2,2042","0,8610001"
"2,22","272,5528","2,2142","0,862"
"2,23","273,3857","2,224167","0,864"
"2,24","274,2119","2,234233","0,872"
"2,25","275,0297","2,244333","0,881"
"2,26","275,8401","2,254333","0,883"
"2,27","276,6484","2,2643","0,882"
"2,28","277,4619","2,2743","0,891"
"2,29","278,2812","2,284233","0,8980001"
"2,3","279,1042","2,2942","0,897"
"2,31","279,9268","2,304133","0,9020001"
"2,32","280,743","2,314233","0,91"
"2,33","281,5493","2,3243","0,913"
"2,34","282,347","2,3343","0,913"
"2,35","283,1384","2,3443","0,919"
"2,36","283,922","2,354367","0,924"
"2,37","284,699","2,364267","0,932"
"2,38","285,4719","2,3742","0,927"
"2,39","286,2409","2,384133","0,932"
"2,4","287,0032","2,394167","0,938"
"2,41","287,762","2,404233","0,9440001"
"2,42","288,5216","2,4143","0,943"
"2,43","289,2853","2,4243","0,9440001"
"2,44","290,0545","2,434333","0,952"
"2,45","290,8295","2,444267","0,9590001"
"2,46","291,6069","2,454233","0,957"
"2,47","292,3832","2,464233","0,9620001"
"2,48","293,1554","2,4742","0,9680001"
"2,49","293,9191","2,484233","0,975"
"2,5","294,6718","2,4943","0,974"
"2,51","295,4157","2,504367","0,9820001"
"2,52","296,1521","2,514333","0,9900001"
"2,53","296,8817","2,5243","0,9960001"
"2,54","297,6063","2,534267","0,9960001"
"2,55","298,3278","2,5442","1,002"
"2,56","299,0461","2,554133","1,009"
"2,57","299,7629","2,5642","1,014"
"2,58","300,478","2,5743","1,018"
"2,59","301,1905","2,584333","1,021"
"2,6","301,9015","2,5943","1,029"
"2,61","302,6147","2,604333","1,035"
"2,62","303,3312","2,6143","1,039"
"2,63","304,045","2,6242","1,037"
"2,64","304,7496","2,6342","1,044"
"2,65","305,4457","2,644167","1,052"
"2,66","306,1368","2,6542","1,05"
"2,67","306,8298","2,6643","1,053"
"2,68","307,5301","2,674333","1,061"
"2,69","308,2375","2,684333","1,064"
"2,7","308,9472","2,694267","1,07"
"2,71","309,6598","2,704233","1,071"
"2,72","310,3782","2,714167","1,075"
"2,73","311,0967","2,724133","1,084"
"2,74","311,8032","2,7342","1,087"
"2,75","312,4916","2,744333","1,085"
"2,76","313,1638","2,754333","1,093"
"2,77","313,8243","2,764333","1,097"
"2,78","314,4801","2,7743","1,103"
"2,79","315,1379","2,784233","1,103"
"2,8","315,7953","2,794167","1,109"
"2,81","316,4468","2,804133","1,116"
"2,82","317,0916","2,814167","1,119"
"2,83","317,7366","2,824267","1,119"
"2,84","318,3875","2,8343","1,127"
"2,85","319,046","2,844333","1,135"
"2,86","319,7071","2,854333","1,139"
"2,87","320,3613","2,8643","1,139"
"2,88","321,0042","2,874233","1,146"
"2,89","321,6383","2,884167","1,155"
"2,9","322,2679","2,894133","1,157"
"2,91","322,8963","2,904233","1,159"
"2,92","323,5278","2,914267","1,166"
"2,93","324,1641","2,9243","1,174"
"2,94","324,8054","2,934367","1,174"
"2,95","325,4503","2,9443","1,18"
"2,96","326,0969","2,9542","1,186"
"2,97","326,7426","2,9642","1,193"
"2,98","327,3826","2,974167","1,187"
"2,99","328,009","2,9842","1,196"
"3","328,6182","2,9943","1,202"
"3,01","329,2179","3,004367","1,207"
"3,02","329,8182","3,014333","1,208"
"3,03","330,4261","3,0243","1,213"
"3,04","331,0409","3,034233","1,217"
"3,05","331,6574","3,0442","1,226"
"3,06","332,27","3,054133","1,228"
"3,07","332,8797","3,064167","1,227"
"3,08","333,4924","3,074267","1,236"
"3,09","334,1075","3,0843","1,244"
"3,1","334,7169","3,094367","1,248"
"3,11","335,3203","3,1044","1,248"
"3,12","335,9253","3,114333","1,256"
"3,13","336,5315","3,124233","1,265"
"3,14","337,1296","3,1342","1,264"
"3,15","337,7123","3,144167","1,268"
"3,16","338,2796","3,154233","1,277"
"3,17","338,8384","3,164267","1,284"
"3,18","339,4003","3,174333","1,28"
"3,19","339,9714","3,184367","1,287"
"3,2","340,5479","3,1943","1,295"
"3,21","341,1236","3,2042","1,298"
"3,22","341,701","3,2142","1,298"
"3,23","342,2809","3,224167","1,298"
"3,24","342,8586","3,2342","1,307"
"3,25","343,4289","3,2443","1,313"
"3,26","343,9922","3,2543","1,309"
"3,27","344,5514","3,264333","1,317"
"3,28","345,1115","3,274333","1,321"
"3,29","345,6791","3,284233","1,327"
"3,3","346,2542","3,2942","1,327"
"3,31","346,8272","3,304133","1,334"
"3,32","347,3908","3,314167","1,339"
"3,33","347,9493","3,324267","1,347"
"3,34","348,5125","3,3343","1,344"
"3,35","349,085","3,3443","1,351"
"3,36","349,6574","3,354367","1,358"
"3,37","350,2135","3,364333","1,366"
"3,38","350,7466","3,374233","1,364"
"3,39","351,2673","3,384167","1,37"
"3,4","351,7901","3,394133","1,377"
"3,41","352,3143","3,404233","1,382"
"3,42","352,8303","3,414267","1,379"
"3,43","353,3409","3,424267","1,388"
"3,44","353,8591","3,434367","1,396"
"3,45","354,3927","3,4443","1,396"
"3,46","354,939","3,454233","1,397"
"3,47","355,4896","3,464167","1,403"
"3,48","356,0327","3,474167","1,409"
"3,49","356,5623","3,4842","1,418"
"3,5","357,0832","3,4943","1,414"
"3,51","357,6017","3,504333","1,419"
"3,52","358,1195","3,5143","1,426"
"3,53","358,6385","3,5243","1,43"
"3,54","359,1604","3,5343","1,434"
"3,55","359,6846","3,5442","1,436"
"3,56","360,212","3,5541","1,44"
"3,57","360,7411","3,564167","1,449"
"3,58","361,2626","3,574267","1,454"
"3,59","361,7709","3,5843","1,451"
"3,6","362,274","3,5943","1,46"
"3,61","362,7788","3,604367","1,469"
"3,62","363,2784","3,614333","1,474"
"3,63","363,7656","3,624233","1,471"
"3,64","364,2435","3,634167","1,479"
"3,65","364,718","3,644167","1,485"
"3,66","365,1919","3,6542","1,492"
"3,67","365,6699","3,664233","1,495"
"3,68","366,1553","3,6743","1,5"
"3,69","366,6434","3,684333","1,504"
"3,7","367,1316","3,694333","1,511"
"3,71","367,6248","3,704267","1,519"
"3,72","368,128","3,714233","1,517"
"3,73","368,6355","3,724167","1,522"
"3,74","369,1367","3,734233","1,53"
"3,75","369,6256","3,744333","1,537"
"3,76","370,1029","3,754333","1,535"
"3,77","370,5751","3,764333","1,54"
"3,78","371,05","3,7743","1,55"
"3,79","371,5305","3,7843","1,554"
"3,8","372,0099","3,794233","1,552"
"3,81","372,4763","3,804133","1,561"
"3,82","372,9245","3,814167","1,564"
"3,83","373,3672","3,824267","1,572"
"3,84","373,8222","3,834267","1,572"
"3,85","374,2886","3,8443","1,58"
"3,86","374,7493","3,854333","1,585"
"3,87","375,1984","3,864333","1,592"
"3,88","375,6466","3,874267","1,597"
"3,89","376,0997","3,884167","1,6"
"3,9","376,5508","3,894133","1,604"
"3,91","376,9927","3,904167","1,612"
"3,92","377,4303","3,914233","1,619"
"3,93","377,8731","3,924267","1,617"
"3,94","378,3282","3,934333","1,622"
"3,95","378,7953","3,9443","1,631"
"3,96","379,2717","3,954267","1,638"
"3,97","379,7518","3,964233","1,635"
"3,98","380,2263","3,9742","1,642"
"3,99","380,6856","3,9842","1,648"
"4","381,1277","3,9943","1,654"
"4,01","381,558","4,004333","1,656"
"4,02","381,9834","4,0143","1,659"
"4,03","382,407","4,0243","1,663"
"4,04","382,829","4,034267","1,67"
"4,05","383,2539","4,044233","1,675"
"4,06","383,6832","4,054167","1,673"
"4,07","384,1162","4,064167","1,681"
"4,08","384,5525","4,074267","1,685"
"4,09","384,9916","4,0843","1,693"
"4,1","385,4323","4,0943","1,697"
"4,11","385,8722","4,104333","1,695"
"4,12","386,3098","4,1143","1,703"
"4,13","386,7426","4,124233","1,711"
"4,14","387,1636","4,1342","1,716"
"4,15","387,5721","4,1442","1,714"
"4,16","387,9749","4,154233","1,722"
"4,17","388,3817","4,164267","1,729"
"4,18","388,7967","4,1743","1,736"
"4,19","389,218","4,184333","1,739"
"4,2","389,6419","4,194267","1,742"
"4,21","390,0631","4,204233","1,746"
"4,22","390,4811","4,2142","1,754"
"4,23","390,8986","4,2242","1,761"
"4,24","391,3104","4,2342","1,759"
"4,25","391,705","4,2443","1,764"
"4,26","392,0814","4,2543","1,773"
"4,27","392,4573","4,2643","1,776"
"4,28","392,8499","4,2743","1,778"
"4,29","393,2582","4,284267","1,781"
"4,3","393,6709","4,294233","1,785"
"4,31","394,0794","4,304167","1,794"
"4,32","394,4828","4,3142","1,798"
"4,33","394,8846","4,324267","1,795"
"4,34","395,2907","4,3343","1,804"
"4,35","395,7013","4,344333","1,812"
"4,36","396,1088","4,354333","1,819"
"4,37","396,5065","4,3643","1,816"
"4,38","396,8953","4,374233","1,824"
"4,39","397,2826","4,3842","1,828"
"4,4","397,6731","4,3942","1,836"
"4,41","398,0632","4,404233","1,841"
"4,42","398,4448","4,4143","1,844"
"4,43","398,8174","4,4243","1,851"
"4,44","399,1891","4,434333","1,856"
"4,45","399,5694","4,444267","1,864"
"4,46","399,9578","4,4542","1,864"
"4,47","400,3442","4,464233","1,872"
"4,48","400,7179","4,4742","1,877"
"4,49","401,082","4,484233","1,884"
"4,5","401,4482","4,4943","1,88"
"4,51","401,8206","4,504333","1,887"
"4,52","402,1896","4,514266","1,896"
"4,53","402,5499","4,524267","1,902"
"4,54","402,9107","4,534234","1,898"
"4,55","403,2852","4,5442","1,906"
"4,56","403,6764","4,554167","1,914"
"4,57","404,0709","4,564233","1,92"
"4,58","404,4522","4,574267","1,919"
"4,59","404,8217","4,5843","1,926"
"4,6","405,1965","4,5943","1,935"
"4,61","405,5832","4,604333","1,938"
"4,62","405,9682","4,6143","1,939"
"4,63","406,3341","4,6242","1,944"
"4,64","406,6776","4,634167","1,952"
"4,65","407,0091","4,6442","1,958"
"4,66","407,347","4,654233","1,958"
"4,67","407,6983","4,664267","1,961"
"4,68","408,0524","4,674267","1,968"
"4,69","408,3983","4,684333","1,976"
"4,7","408,7424","4,694267","1,978"
"4,71","409,0993","4,7042","1,98"
"4,72","409,4693","4,7142","1,987"
"4,73","409,8383","4,7242","1,995"
"4,74","410,1915","4,734233","1,997"
"4,75","410,5294","4,744333","1,999"
"4,76","410,8667","4,7543","2,008"
"4,77","411,2148","4,7643","2,015"
"4,78","411,5674","4,7743","2,019"
"4,79","411,914","4,784267","2,018"
"4,8","412,2561","4,7942","2,024"
"4,81","412,6015","4,804133","2,03"
"4,82","412,9511","4,814233","2,035"
"4,83","413,2981","4,8243","2,037"
"4,84","413,6376","4,8343","2,041"
"4,85","413,9719","4,844333","2,049"
"4,86","414,3046","4,854333","2,057"
"4,87","414,6371","4,8643","2,054"
"4,88","414,9637","4,874233","2,059"
"4,89","415,2792","4,884167","2,068"
"4,9","415,5857","4,894167","2,073"
"4,91","415,8913","4,904233","2,074"
"4,92","416,2019","4,9143","2,078"
"4,93","416,5208","4,9243","2,087"
"4,94","416,8507","4,934367","2,094"
"4,95","417,1888","4,9443","2,096"
"4,96","417,5299","4,9542","2,099"
"4,97","417,8734","4,9642","2,106"
"4,98","418,2175","4,974167","2,114"
"4,99","418,5559","4,984233","2,113"
"5","418,8824","4,994333","2,119"
"5,01","419,1964","5,004367","2,125"
"5,02","419,5043","5,0143","2,131"
"5,03","419,8138","5,0243","2,136"
"5,04","420,1306","5,034267","2,138"
"5,05","420,4502","5,0442","2,143"
"5,06","420,7643","5,054133","2,15"
"5,07","421,0717","5,064167","2,156"
"5,08","421,3786","5,074267","2,153"
"5,09","421,6884","5,0843","2,16"
"5,1","421,9976","5,0943","2,168"
"5,11","422,3016","5,104333","2,174"
"5,12","422,5985","5,1143","2,173"
"5,13","422,8911","5,124233","2,178"
"5,14","423,1858","5,134167","2,184"
"5,15","423,4802","5,144134","2,191"
"5,16","423,7679","5,154233","2,195"
"5,17","424,0519","5,1643","2,198"
"5,18","424,3447","5,1743","2,203"
"5,19","424,6488","5,184333","2,21"
"5,2","424,959","5,194267","2,218"
"5,21","425,2737","5,204233","2,219"
"5,22","425,5884","5,2142","2,225"
"5,23","425,8949","5,224167","2,231"
"5,24","426,1929","5,234233","2,239"
"5,25","426,4841","5,244333","2,242"
"5,26","426,7657","5,254367","2,242"
"5,27","427,0376","5,2643","2,251"
"5,28","427,3079","5,274267","2,257"
"5,29","427,5824","5,284234","2,262"
"5,3","427,86","5,294167","2,262"
"5,31","428,1397","5,304133","2,265"
"5,32","428,4204","5,314167","2,273"
"5,33","428,7004","5,3243","2,282"
"5,34","428,9826","5,334333","2,282"
"5,35","429,273","5,344333","2,282"
"5,36","429,5699","5,354333","2,291"
"5,37","429,8631","5,3643","2,298"
"5,38","430,1454","5,374233","2,303"
"5,39","430,4174","5,384133","2,302"
"5,4","430,6851","5,394134","2,311"
"5,41","430,9556","5,404233","2,317"
"5,42","431,2305","5,4143","2,324"
"5,43","431,5062","5,424334","2,327"
"5,44","431,7816","5,434367","2,332"
"5,45","432,0599","5,444267","2,338"
"5,46","432,3448","5,454233","2,343"
"5,47","432,6348","5,4642","2,35"
"5,48","432,9217","5,4742","2,346"
"5,49","433,1932","5,484233","2,353"
"5,5","433,4475","5,4943","2,363"
"5,51","433,6947","5,504367","2,368"
"5,52","433,9452","5,514333","2,367"
"5,53","434,2019","5,5243","2,371"
"5,54","434,4627","5,534267","2,379"
"5,55","434,7237","5,544167","2,387"
"5,56","434,9801","5,554133","2,394"
"5,57","435,2341","5,5642","2,394"
"5,58","435,492","5,574267","2,399"
"5,59","435,7545","5,584333","2,406"
"5,6","436,0191","5,594333","2,416"
"5,61","436,2858","5,604367","2,418"
"5,62","436,5535","5,6143","2,422"
"5,63","436,8173","5,6242","2,429"
"5,64","437,0732","5,634167","2,434"
"5,65","437,3183","5,644167","2,441"
"5,66","437,5542","5,654233","2,442"
"5,67","437,7902","5,664267","2,45"
"5,68","438,0342","5,674334","2,455"
"5,69","438,2825","5,684367","2,462"
"5,7","438,5305","5,6943","2,461"
"5,71","438,7802","5,704233","2,467"
"5,72","439,0349","5,714167","2,474"
"5,73","439,2937","5,724167","2,482"
"5,74","439,551","5,7342","2,477"
"5,75","439,7996","5,7443","2,484"
"5,76","440,0358","5,754367","2,492"
"5,77","440,2693","5,764333","2,5"
"5,78","440,513","5,7743","2,504"
"5,79","440,7638","5,784234","2,505"
"5,8","441,0087","5,794167","2,51"
"5,81","441,2459","5,804133","2,517"
"5,82","441,4822","5,814167","2,526"
"5,83","441,7238","5,824267","2,527"
"5,84","441,9713","5,834267","2,532"
"5,85","442,2237","5,844367","2,536"
"5,86","442,4764","5,854367","2,545"
"5,87","442,7217","5,8643","2,549"
"5,88","442,9558","5,874233","2,55"
"5,89","443,1798","5,884167","2,556"
"5,9","443,3975","5,894134","2,565"
"5,91","443,6119","5,9042","2,567"
"5,92","443,8227","5,914233","2,574"
"5,93","444,0333","5,9243","2,57"
"5,94","444,2557","5,934367","2,577"
"5,95","444,4977","5,9443","2,585"
"5,96","444,7494","5,954233","2,593"
"5,97","444,9965","5,964167","2,597"
"5,98","445,2349","5,9742","2,597"
"5,99","445,4683","5,9842","2,604"
"6","445,6999","5,9943","2,612"
"6,01","445,9298","6,004367","2,618"
"6,02","446,1554","6,0143","2,622"
"6,03","446,3743","6,024333","2,624"
"6,04","446,5928","6,0343","2,631"
"6,05","446,8222","6,0442","2,637"
"6,06","447,0596","6,054133","2,645"
"6,07","447,2898","6,0642","2,644"
"6,08","447,5061","6,074267","2,648"
"6,09","447,7185","6,0843","2,657"
"6,1","447,9359","6,0943","2,664"
"6,11","448,1557","6,104367","2,669"
"6,12","448,3686","6,114334","2,668"
"6,13","448,5674","6,124233","2,676"
"6,14","448,7537","6,1342","2,681"
"6,15","448,9366","6,1442","2,688"
"6,16","449,1255","6,1542","2,697"
"6,17","449,3194","6,164267","2,696"
"6,18","449,5166","6,1743","2,703"
"6,19","449,7182","6,1843","2,709"
"6,2","449,9288","6,1943","2,718"
"6,21","450,1519","6,204233","2,718"
"6,22","450,3854","6,2142","2,72"
"6,23","450,6181","6,224167","2,728"
"6,24","450,8389","6,234233","2,736"
"6,25","451,0484","6,2443","2,734"
"6,26","451,251","6,2543","2,739"
"6,27","451,4497","6,2643","2,747"
"6,28","451,6482","6,274333","2,753"
"6,29","451,8523","6,284267","2,76"
"6,3","452,0582","6,2942","2,759"
"6,31","452,258","6,304133","2,765"
"6,32","452,4519","6,314167","2,77"
"6,33","452,6451","6,324267","2,778"
"6,34","452,8383","6,334267","2,788"
"6,35","453,029","6,3443","2,79"
"6,36","453,2177","6,354333","2,79"
"6,37","453,4046","6,364334","2,799"
"6,38","453,5928","6,374233","2,807"
"6,39","453,7845","6,384167","2,814"
"6,4","453,9744","6,394134","2,816"
"6,41","454,1539","6,404233","2,817"
"6,42","454,3297","6,4143","2,821"
"6,43","454,5185","6,424334","2,83"
"6,44","454,7249","6,434367","2,837"
"6,45","454,9389","6,444267","2,836"
"6,46","455,1516","6,454233","2,84"
"6,47","455,3606","6,464233","2,849"
"6,48","455,5631","6,474167","2,851"
"6,49","455,7559","6,4842","2,86"
"6,5","455,9369","6,494267","2,86"
"6,51","456,1084","6,5043","2,865"
"6,52","456,2767","6,5143","2,872"
"6,53","456,4471","6,5243","2,88"
"6,54","456,6201","6,534267","2,888"
"6,55","456,7952","6,544233","2,885"
"6,56","456,9716","6,554167","2,893"
"6,57","457,1458","6,5642","2,9"
"6,58","457,3146","6,574267","2,909"
"6,59","457,4833","6,5843","2,911"
"6,6","457,6599","6,5943","2,912"
"6,61","457,8435","6,604333","2,92"
"6,62","458,0244","6,6143","2,93"
"6,63","458,1984","6,624233","2,932"
"6,64","458,3683","6,6342","2,932"
"6,65","458,5381","6,644167","2,94"
"6,66","458,7121","6,654233","2,947"
"6,67","458,8904","6,6643","2,953"
"6,68","459,0691","6,6743","2,956"
"6,69","459,2458","6,684367","2,959"
"6,7","459,4248","6,6943","2,963"
"6,71","459,6078","6,704267","2,972"
"6,72","459,7899","6,714233","2,98"
"6,73","459,9655","6,7242","2,981"
"6,74","460,1312","6,734233","2,983"
"6,75","460,2866","6,7443","2,991"
"6,76","460,4365","6,754333","2,997"
"6,77","460,5881","6,764333","3,003"
"6,78","460,7406","6,7743","3,005"
"6,79","460,893","6,784234","3,01"
"6,8","461,0497","6,794233","3,017"
"6,81","461,2139","6,804167","3,023"
"6,82","461,3778","6,814167","3,029"
"6,83","461,5363","6,824267","3,027"
"6,84","461,6957","6,8343","3,035"
"6,85","461,8635","6,8443","3,043"
"6,86","462,0366","6,854333","3,051"
"6,87","462,2084","6,8643","3,053"
"6,88","462,3737","6,874233","3,054"
"6,89","462,5313","6,8842","3,063"
"6,9","462,6832","6,894167","3,073"
"6,91","462,8301","6,9042","3,08"
"6,92","462,9714","6,914233","3,076"
